millis,ts,type,dpIn,dpOut,o2,millis_diff
55305.0,19:27:28.030 , Vol+O2,0.0,2.92,17.06,37.0
55342.0,19:27:28.030 , Vol+O2,0.0,2.77,17.06,37.0
55379.0,19:27:28.030 , Vol+O2,0.0,2.63,17.06,37.0
55416.0,19:27:28.030 , Vol+O2,0.0,2.36,17.06,37.0
55453.0,19:27:28.036 , Vol+O2,0.0,2.08,17.06,37.0
55490.0,19:27:28.036 , Vol+O2,0.0,2.18,17.06,37.0
55527.0,19:27:28.036 , Vol+O2,0.0,2.41,17.06,37.0
55564.0,19:27:28.041 , Vol+O2,0.0,2.35,17.06,37.0
55600.0,19:27:28.041 , Vol+O2,0.0,2.18,17.06,36.0
55637.0,19:27:28.066 , Vol+O2,0.0,2.04,17.06,37.0
55674.0,19:27:28.066 , Vol+O2,0.0,2.13,17.06,37.0
55711.0,19:27:28.069 , Vol+O2,0.0,2.13,17.06,37.0
55748.0,19:27:28.069 , Vol+O2,0.0,2.08,17.06,37.0
55785.0,19:27:28.069 , Vol+O2,0.0,2.08,17.06,37.0
55822.0,19:27:28.069 , Vol+O2,0.0,2.04,17.06,37.0
55859.0,19:27:28.073 , Vol+O2,0.0,1.76,17.06,37.0
55896.0,19:27:28.073 , Vol+O2,0.0,1.85,17.06,37.0
55933.0,19:27:28.073 , Vol+O2,0.0,1.76,17.06,37.0
56006.0,19:27:33.069 , Vol+O2,0.0,1.76,17.06,73.0
56043.0,19:27:33.094 , Vol+O2,0.0,1.76,17.06,37.0
56080.0,19:27:33.096 , Vol+O2,0.0,1.34,17.0,37.0
56117.0,19:27:33.096 , Vol+O2,0.0,1.58,17.0,37.0
56154.0,19:27:33.097 , Vol+O2,0.0,1.53,17.0,37.0
56191.0,19:27:33.097 , Vol+O2,0.0,1.58,17.0,37.0
56228.0,19:27:33.099 , Vol+O2,0.0,1.49,17.0,37.0
56265.0,19:27:33.099 , Vol+O2,0.0,1.53,17.0,37.0
56302.0,19:27:33.101 , Vol+O2,0.0,1.39,17.0,37.0
56339.0,19:27:33.101 , Vol+O2,0.0,1.53,17.0,37.0
56376.0,19:27:33.102 , Vol+O2,0.0,1.17,16.97,37.0
56413.0,19:27:33.102 , Vol+O2,0.0,1.21,16.97,37.0
56450.0,19:27:33.105 , Vol+O2,0.0,1.21,16.97,37.0
56490.0,19:27:33.105 , Vol+O2,0.0,0.93,16.97,40.0
56526.0,19:27:33.105 , Vol+O2,0.0,0.8,16.94,36.0
56563.0,19:27:33.106 , Vol+O2,0.0,0.52,16.94,37.0
56603.0,19:27:33.106 , Vol+O2,0.0,0.2,16.94,40.0
56639.0,19:27:33.114 , Vol+O2,0.0,0.0,16.94,36.0
56679.0,19:27:33.114 , Vol+O2,0.0,0.0,16.91,40.0
56718.0,19:27:33.114 , Vol+O2,0.26,0.0,16.91,39.0
56755.0,19:27:33.116 , Vol+O2,0.38,0.0,16.91,37.0
56792.0,19:27:33.116 , Vol+O2,0.22,0.0,16.91,37.0
56829.0,19:27:33.119 , Vol+O2,0.0,0.0,16.85,37.0
56866.0,19:27:33.119 , Vol+O2,0.0,0.0,16.85,37.0
56904.0,19:27:33.122 , Vol+O2,0.0,0.0,16.85,38.0
56939.0,19:27:33.122 , Vol+O2,0.43,0.0,16.85,35.0
56976.0,19:27:33.129 , Vol+O2,1.0,0.0,16.82,37.0
57013.0,19:27:33.129 , Vol+O2,1.6,0.0,16.82,37.0
57050.0,19:27:33.170 , Vol+O2,2.39,0.0,16.82,37.0
57087.0,19:27:33.170 , Vol+O2,3.35,0.0,16.82,37.0
57123.0,19:27:33.172 , Vol+O2,3.68,0.0,16.76,36.0
57160.0,19:27:33.172 , Vol+O2,3.82,0.0,16.76,37.0
57197.0,19:27:33.174 , Vol+O2,3.99,0.0,16.76,37.0
57234.0,19:27:33.189 , Vol+O2,3.99,0.0,16.76,37.0
57271.0,19:27:33.189 , Vol+O2,3.86,0.0,16.73,37.0
57308.0,19:27:33.190 , Vol+O2,3.9,0.0,16.73,37.0
57345.0,19:27:33.190 , Vol+O2,3.64,0.0,16.73,37.0
57382.0,19:27:33.190 , Vol+O2,3.59,0.0,16.73,37.0
57419.0,19:27:33.190 , Vol+O2,3.47,0.0,16.7,37.0
57456.0,19:27:33.204 , Vol+O2,3.68,0.0,16.7,37.0
57493.0,19:27:33.204 , Vol+O2,3.68,0.0,16.7,37.0
57529.0,19:27:33.212 , Vol+O2,3.42,0.0,16.7,36.0
57566.0,19:27:33.212 , Vol+O2,3.47,0.0,16.7,37.0
57603.0,19:27:33.214 , Vol+O2,3.35,0.0,16.64,37.0
57640.0,19:27:33.214 , Vol+O2,3.51,0.0,16.64,37.0
57677.0,19:27:33.214 , Vol+O2,3.47,0.0,16.64,37.0
57714.0,19:27:33.214 , Vol+O2,3.47,0.0,16.64,37.0
57751.0,19:27:33.214 , Vol+O2,3.35,0.0,16.58,37.0
57788.0,19:27:33.221 , Vol+O2,3.47,0.0,16.58,37.0
57825.0,19:27:33.221 , Vol+O2,3.35,0.0,16.58,37.0
57862.0,19:27:33.223 , Vol+O2,3.29,0.0,16.58,37.0
57899.0,19:27:33.223 , Vol+O2,2.95,0.0,16.55,37.0
57936.0,19:27:33.223 , Vol+O2,2.9,0.0,16.55,37.0
57973.0,19:27:33.241 , Vol+O2,3.29,0.0,16.55,37.0
58010.0,19:27:33.241 , Vol+O2,3.29,0.0,16.55,37.0
58047.0,19:27:33.242 , Vol+O2,3.29,0.0,16.52,37.0
58084.0,19:27:33.243 , Vol+O2,3.29,0.0,16.52,37.0
58121.0,19:27:33.243 , Vol+O2,3.29,0.0,16.52,37.0
58158.0,19:27:33.244 , Vol+O2,3.12,0.0,16.52,37.0
58193.0,19:27:33.244 , Vol+O2,3.2,0.0,16.49,35.0
58230.0,19:27:33.247 , Vol+O2,3.12,0.0,16.49,37.0
58267.0,19:27:33.247 , Vol+O2,3.25,0.0,16.49,37.0
58304.0,19:27:33.247 , Vol+O2,3.42,0.0,16.49,37.0
58341.0,19:27:33.247 , Vol+O2,3.16,0.0,16.46,37.0
58378.0,19:27:33.249 , Vol+O2,2.9,0.0,16.46,37.0
58415.0,19:27:33.249 , Vol+O2,2.86,0.0,16.46,37.0
58452.0,19:27:33.250 , Vol+O2,2.68,0.0,16.46,37.0
58489.0,19:27:33.255 , Vol+O2,2.64,0.0,16.4,37.0
58526.0,19:27:33.255 , Vol+O2,2.55,0.0,16.4,37.0
58563.0,19:27:33.280 , Vol+O2,2.64,0.0,16.4,37.0
58600.0,19:27:33.280 , Vol+O2,2.6,0.0,16.4,37.0
58637.0,19:27:33.282 , Vol+O2,1.99,0.0,16.4,37.0
58674.0,19:27:33.282 , Vol+O2,1.95,0.0,16.4,37.0
58711.0,19:27:33.283 , Vol+O2,1.82,0.0,16.4,37.0
58747.0,19:27:33.283 , Vol+O2,1.86,0.0,16.4,36.0
58784.0,19:27:33.284 , Vol+O2,1.77,0.0,16.4,37.0
58821.0,19:27:33.284 , Vol+O2,1.51,0.0,16.38,37.0
58858.0,19:27:33.285 , Vol+O2,1.0,0.0,16.38,37.0
58895.0,19:27:33.285 , Vol+O2,0.69,0.0,16.38,37.0
58932.0,19:27:33.297 , Vol+O2,0.38,0.0,16.38,37.0
58969.0,19:27:33.297 , Vol+O2,0.26,0.0,16.31,37.0
59006.0,19:27:33.298 , Vol+O2,0.0,0.0,16.31,37.0
59043.0,19:27:33.300 , Vol+O2,0.0,0.0,16.31,37.0
59080.0,19:27:33.300 , Vol+O2,0.0,0.0,16.31,37.0
59117.0,19:27:33.305 , Vol+O2,0.0,0.0,16.28,37.0
59154.0,19:27:33.305 , Vol+O2,0.0,0.0,16.28,37.0
59191.0,19:27:33.307 , Vol+O2,0.3,0.7,16.28,37.0
59228.0,19:27:33.307 , Vol+O2,0.0,0.66,16.28,37.0
59265.0,19:27:33.336 , Vol+O2,0.0,1.4,16.25,37.0
59302.0,19:27:33.336 , Vol+O2,0.0,2.5,16.25,37.0
59339.0,19:27:33.337 , Vol+O2,0.0,3.79,16.25,37.0
59376.0,19:27:33.337 , Vol+O2,0.0,3.74,16.25,37.0
59413.0,19:27:33.339 , Vol+O2,0.0,4.57,16.22,37.0
59450.0,19:27:33.339 , Vol+O2,0.0,4.38,16.22,37.0
59487.0,19:27:33.342 , Vol+O2,0.0,3.51,16.22,37.0
59524.0,19:27:33.342 , Vol+O2,0.0,3.42,16.22,37.0
59560.0,19:27:33.377 , Vol+O2,0.0,3.65,16.22,36.0
59597.0,19:27:33.377 , Vol+O2,0.0,3.97,16.22,37.0
59634.0,19:27:33.380 , Vol+O2,0.0,3.61,16.22,37.0
59671.0,19:27:33.380 , Vol+O2,0.0,3.61,16.22,37.0
59708.0,19:27:33.381 , Vol+O2,0.0,3.78,16.28,37.0
59745.0,19:27:33.381 , Vol+O2,0.0,3.33,16.28,37.0
59782.0,19:27:33.383 , Vol+O2,0.0,3.74,16.28,37.0
59819.0,19:27:33.413 , Vol+O2,0.0,3.0,16.28,37.0
59856.0,19:27:33.413 , Vol+O2,0.0,2.92,16.34,37.0
59893.0,19:27:33.413 , Vol+O2,0.0,3.05,16.34,37.0
59930.0,19:27:33.413 , Vol+O2,0.0,3.14,16.34,37.0
59967.0,19:27:33.413 , Vol+O2,0.0,3.14,16.34,37.0
60004.0,19:27:33.416 , Vol+O2,0.0,3.33,16.34,37.0
60041.0,19:27:33.416 , Vol+O2,0.0,2.97,16.4,37.0
60078.0,19:27:33.417 , Vol+O2,0.0,2.97,16.4,37.0
60115.0,19:27:33.417 , Vol+O2,0.0,2.92,16.4,37.0
60152.0,19:27:33.417 , Vol+O2,0.0,2.63,16.4,37.0
60189.0,19:27:33.425 , Vol+O2,0.0,2.92,16.46,37.0
60226.0,19:27:33.425 , Vol+O2,0.0,2.5,16.46,37.0
60263.0,19:27:33.450 , Vol+O2,0.0,2.45,16.46,37.0
60300.0,19:27:33.450 , Vol+O2,0.0,2.41,16.46,37.0
60337.0,19:27:33.460 , Vol+O2,0.0,2.73,16.52,37.0
60374.0,19:27:33.462 , Vol+O2,0.0,2.45,16.52,37.0
60411.0,19:27:33.462 , Vol+O2,0.0,2.77,16.52,37.0
60448.0,19:27:33.466 , Vol+O2,0.0,2.59,16.52,37.0
60485.0,19:27:33.466 , Vol+O2,0.0,2.87,16.55,37.0
60522.0,19:27:33.470 , Vol+O2,0.0,2.77,16.55,37.0
60559.0,19:27:33.470 , Vol+O2,0.0,2.92,16.55,37.0
60596.0,19:27:33.470 , Vol+O2,0.0,2.77,16.55,37.0
60633.0,19:27:33.470 , Vol+O2,0.0,2.45,16.58,37.0
60670.0,19:27:33.470 , Vol+O2,0.0,2.68,16.58,37.0
60707.0,19:27:33.472 , Vol+O2,0.0,2.45,16.58,37.0
60745.0,19:27:33.472 , Vol+O2,0.0,2.35,16.58,38.0
60780.0,19:27:33.474 , Vol+O2,0.0,2.31,16.58,35.0
60817.0,19:27:33.474 , Vol+O2,0.0,2.22,16.58,37.0
60854.0,19:27:33.477 , Vol+O2,0.0,1.53,16.58,37.0
60891.0,19:27:33.477 , Vol+O2,0.0,1.3,16.58,37.0
60928.0,19:27:33.480 , Vol+O2,0.0,0.98,16.58,37.0
60965.0,19:27:33.480 , Vol+O2,0.0,0.66,16.58,37.0
61002.0,19:27:33.481 , Vol+O2,0.0,0.61,16.58,37.0
61039.0,19:27:33.481 , Vol+O2,0.0,0.47,16.58,37.0
61076.0,19:27:33.510 , Vol+O2,0.0,0.37,16.58,37.0
61113.0,19:27:33.510 , Vol+O2,0.0,0.33,16.58,37.0
61150.0,19:27:33.537 , Vol+O2,0.0,0.33,16.58,37.0
61187.0,19:27:33.537 , Vol+O2,0.0,0.37,16.58,37.0
61224.0,19:27:33.537 , Vol+O2,0.0,0.28,16.61,37.0
61261.0,19:27:33.539 , Vol+O2,0.0,0.2,16.61,37.0
61298.0,19:27:33.539 , Vol+O2,0.0,0.2,16.61,37.0
61334.0,19:27:33.543 , Vol+O2,0.0,0.2,16.61,36.0
61371.0,19:27:33.543 , Vol+O2,0.0,0.0,16.61,37.0
61408.0,19:27:33.543 , Vol+O2,0.0,0.0,16.55,37.0
61445.0,19:27:33.543 , Vol+O2,0.0,0.0,16.55,37.0
61482.0,19:27:33.547 , Vol+O2,0.0,0.0,16.55,37.0
61519.0,19:27:33.547 , Vol+O2,0.0,0.0,16.55,37.0
61556.0,19:27:33.573 , Vol+O2,0.26,0.0,16.55,37.0
61593.0,19:27:33.574 , Vol+O2,0.34,0.0,16.55,37.0
61630.0,19:27:33.574 , Vol+O2,0.43,0.0,16.55,37.0
61667.0,19:27:33.576 , Vol+O2,0.65,0.0,16.55,37.0
61704.0,19:27:33.576 , Vol+O2,0.86,0.0,16.52,37.0
61741.0,19:27:33.579 , Vol+O2,1.17,0.0,16.52,37.0
61778.0,19:27:33.579 , Vol+O2,1.43,0.0,16.52,37.0
61815.0,19:27:33.580 , Vol+O2,1.51,0.0,16.52,37.0
61852.0,19:27:33.580 , Vol+O2,1.6,0.0,16.52,37.0
61889.0,19:27:33.580 , Vol+O2,1.64,0.0,16.52,37.0
61926.0,19:27:33.600 , Vol+O2,1.64,0.0,16.52,37.0
61963.0,19:27:33.600 , Vol+O2,1.73,0.0,16.52,37.0
62038.0,19:27:38.848 , Vol+O2,1.77,0.0,16.52,75.0
62073.0,19:27:38.851 , Vol+O2,1.64,0.0,16.52,35.0
62110.0,19:27:38.856 , Vol+O2,1.64,0.0,16.52,37.0
62150.0,19:27:38.851 , Vol+O2,1.56,0.0,16.52,40.0
62186.0,19:27:38.851 , Vol+O2,1.6,0.0,16.52,36.0
62225.0,19:27:38.851 , Vol+O2,1.64,0.0,16.52,39.0
62261.0,19:27:38.857 , Vol+O2,1.64,0.0,16.52,36.0
62301.0,19:27:38.857 , Vol+O2,1.64,0.0,16.49,40.0
62337.0,19:27:38.857 , Vol+O2,1.6,0.0,16.49,36.0
62373.0,19:27:38.860 , Vol+O2,1.47,0.0,16.49,36.0
62414.0,19:27:38.860 , Vol+O2,1.38,0.0,16.49,41.0
62450.0,19:27:38.861 , Vol+O2,1.43,0.0,16.46,36.0
62487.0,19:27:38.861 , Vol+O2,1.38,0.0,16.46,37.0
62524.0,19:27:38.861 , Vol+O2,1.3,0.0,16.46,37.0
62561.0,19:27:38.863 , Vol+O2,1.43,0.0,16.46,37.0
62598.0,19:27:38.863 , Vol+O2,1.56,0.0,16.46,37.0
62635.0,19:27:38.865 , Vol+O2,1.47,0.0,16.46,37.0
62672.0,19:27:38.865 , Vol+O2,1.34,0.0,16.46,37.0
62709.0,19:27:38.865 , Vol+O2,1.21,0.0,16.46,37.0
62746.0,19:27:38.867 , Vol+O2,1.13,0.0,16.46,37.0
62783.0,19:27:38.897 , Vol+O2,1.34,0.0,16.46,37.0
62820.0,19:27:38.897 , Vol+O2,1.34,0.0,16.46,37.0
62857.0,19:27:38.899 , Vol+O2,1.13,0.0,16.46,37.0
62894.0,19:27:38.899 , Vol+O2,1.25,0.0,16.46,37.0
62931.0,19:27:38.903 , Vol+O2,1.3,0.0,16.46,37.0
62968.0,19:27:38.903 , Vol+O2,1.34,0.0,16.46,37.0
63005.0,19:27:38.926 , Vol+O2,1.09,0.0,16.46,37.0
63042.0,19:27:38.926 , Vol+O2,0.86,0.0,16.46,37.0
63079.0,19:27:38.940 , Vol+O2,0.82,0.0,16.43,37.0
63116.0,19:27:38.940 , Vol+O2,0.86,0.0,16.43,37.0
63153.0,19:27:38.942 , Vol+O2,0.78,0.0,16.43,37.0
63190.0,19:27:38.942 , Vol+O2,0.82,0.0,16.43,37.0
63227.0,19:27:38.943 , Vol+O2,0.61,0.0,16.4,37.0
63264.0,19:27:38.943 , Vol+O2,0.52,0.0,16.4,37.0
63301.0,19:27:38.943 , Vol+O2,0.43,0.0,16.4,37.0
63338.0,19:27:38.946 , Vol+O2,0.26,0.0,16.4,37.0
63375.0,19:27:38.946 , Vol+O2,0.0,0.0,16.4,37.0
63412.0,19:27:38.949 , Vol+O2,0.0,0.0,16.4,37.0
63449.0,19:27:38.949 , Vol+O2,0.0,0.0,16.4,37.0
63486.0,19:27:38.952 , Vol+O2,0.0,0.2,16.4,37.0
63523.0,19:27:38.952 , Vol+O2,0.0,0.8,16.37,37.0
63560.0,19:27:38.953 , Vol+O2,0.0,1.35,16.37,37.0
63597.0,19:27:38.953 , Vol+O2,0.0,1.76,16.37,37.0
63635.0,19:27:38.953 , Vol+O2,0.0,2.22,16.37,38.0
63670.0,19:27:38.959 , Vol+O2,0.0,2.68,16.37,35.0
63707.0,19:27:38.985 , Vol+O2,0.0,2.63,16.37,37.0
63744.0,19:27:38.985 , Vol+O2,0.0,2.5,16.37,37.0
63781.0,19:27:38.997 , Vol+O2,0.0,2.31,16.37,37.0
63818.0,19:27:38.997 , Vol+O2,0.0,2.18,16.37,37.0
63855.0,19:27:39.024 , Vol+O2,0.0,1.95,16.37,37.0
63892.0,19:27:39.024 , Vol+O2,0.0,2.22,16.37,37.0
63929.0,19:27:39.026 , Vol+O2,0.0,2.13,16.37,37.0
63966.0,19:27:39.026 , Vol+O2,0.0,2.09,16.4,37.0
64003.0,19:27:39.033 , Vol+O2,0.0,2.18,16.4,37.0
64040.0,19:27:39.033 , Vol+O2,0.0,1.9,16.4,37.0
64077.0,19:27:39.080 , Vol+O2,0.0,1.9,16.4,37.0
64114.0,19:27:39.080 , Vol+O2,0.0,1.76,16.49,37.0
64151.0,19:27:39.109 , Vol+O2,0.0,1.72,16.49,37.0
64188.0,19:27:39.109 , Vol+O2,0.0,1.72,16.49,37.0
64225.0,19:27:39.109 , Vol+O2,0.0,1.35,16.49,37.0
64262.0,19:27:39.109 , Vol+O2,0.0,1.53,16.49,37.0
64299.0,19:27:39.129 , Vol+O2,0.0,1.67,16.57,37.0
64336.0,19:27:39.129 , Vol+O2,0.0,1.58,16.57,37.0
64373.0,19:27:39.129 , Vol+O2,0.0,1.35,16.57,37.0
64410.0,19:27:39.190 , Vol+O2,0.0,1.53,16.57,37.0
64447.0,19:27:39.190 , Vol+O2,0.0,1.58,16.61,37.0
64484.0,19:27:39.192 , Vol+O2,0.0,1.39,16.61,37.0
64521.0,19:27:39.192 , Vol+O2,0.0,1.26,16.61,37.0
64558.0,19:27:39.194 , Vol+O2,0.0,1.03,16.61,37.0
64595.0,19:27:39.194 , Vol+O2,0.0,1.3,16.67,37.0
64632.0,19:27:39.195 , Vol+O2,0.0,1.39,16.67,37.0
64669.0,19:27:39.195 , Vol+O2,0.0,1.35,16.67,37.0
64706.0,19:27:39.196 , Vol+O2,0.0,1.17,16.67,37.0
64743.0,19:27:39.196 , Vol+O2,0.0,1.26,16.7,37.0
64780.0,19:27:39.202 , Vol+O2,0.0,1.08,16.7,37.0
64817.0,19:27:39.203 , Vol+O2,0.0,1.12,16.7,37.0
64854.0,19:27:39.203 , Vol+O2,0.0,1.21,16.7,37.0
64891.0,19:27:39.233 , Vol+O2,0.0,1.12,16.71,37.0
64928.0,19:27:39.233 , Vol+O2,0.0,1.21,16.71,37.0
64965.0,19:27:39.235 , Vol+O2,0.0,1.26,16.71,37.0
65003.0,19:27:39.235 , Vol+O2,0.0,1.21,16.71,38.0
65038.0,19:27:39.238 , Vol+O2,0.0,1.12,16.73,35.0
65075.0,19:27:39.238 , Vol+O2,0.0,0.88,16.73,37.0
65112.0,19:27:39.274 , Vol+O2,0.0,0.93,16.73,37.0
65149.0,19:27:39.274 , Vol+O2,0.0,0.66,16.73,37.0
65186.0,19:27:39.276 , Vol+O2,0.0,0.61,16.7,37.0
65223.0,19:27:39.276 , Vol+O2,0.0,0.43,16.7,37.0
65260.0,19:27:39.279 , Vol+O2,0.0,0.24,16.7,37.0
65297.0,19:27:39.279 , Vol+O2,0.0,0.0,16.7,37.0
65334.0,19:27:39.281 , Vol+O2,0.0,0.0,16.67,37.0
65371.0,19:27:39.281 , Vol+O2,0.0,0.0,16.67,37.0
65408.0,19:27:39.283 , Vol+O2,0.0,0.0,16.67,37.0
65445.0,19:27:39.283 , Vol+O2,0.22,0.0,16.67,37.0
65482.0,19:27:39.285 , Vol+O2,0.26,0.0,16.67,37.0
65519.0,19:27:39.285 , Vol+O2,0.43,0.0,16.67,37.0
65556.0,19:27:39.286 , Vol+O2,0.61,0.0,16.67,37.0
65593.0,19:27:39.286 , Vol+O2,1.09,0.0,16.67,37.0
65630.0,19:27:39.286 , Vol+O2,1.6,0.0,16.67,37.0
65667.0,19:27:39.286 , Vol+O2,2.34,0.0,16.64,37.0
65704.0,19:27:39.290 , Vol+O2,2.82,0.0,16.64,37.0
65741.0,19:27:39.290 , Vol+O2,2.99,0.0,16.64,37.0
65778.0,19:27:39.295 , Vol+O2,2.99,0.0,16.64,37.0
65815.0,19:27:39.295 , Vol+O2,2.72,0.0,16.62,37.0
65852.0,19:27:39.334 , Vol+O2,2.55,0.0,16.62,37.0
65889.0,19:27:39.334 , Vol+O2,2.64,0.0,16.62,37.0
65926.0,19:27:39.334 , Vol+O2,2.47,0.0,16.62,37.0
65963.0,19:27:39.336 , Vol+O2,2.2,0.0,16.55,37.0
66000.0,19:27:39.337 , Vol+O2,2.03,0.0,16.55,37.0
66037.0,19:27:39.337 , Vol+O2,2.16,0.0,16.55,37.0
66074.0,19:27:39.338 , Vol+O2,2.39,0.0,16.55,37.0
66111.0,19:27:39.338 , Vol+O2,2.25,0.0,16.52,37.0
66148.0,19:27:39.341 , Vol+O2,2.16,0.0,16.52,37.0
66185.0,19:27:39.341 , Vol+O2,2.12,0.0,16.52,37.0
66222.0,19:27:39.347 , Vol+O2,2.2,0.0,16.52,37.0
66259.0,19:27:39.347 , Vol+O2,2.08,0.0,16.49,37.0
66296.0,19:27:39.372 , Vol+O2,2.08,0.0,16.49,37.0
66333.0,19:27:39.372 , Vol+O2,1.99,0.0,16.49,37.0
66371.0,19:27:39.372 , Vol+O2,2.16,0.0,16.49,38.0
66406.0,19:27:39.374 , Vol+O2,2.12,0.0,16.46,35.0
66443.0,19:27:39.374 , Vol+O2,2.03,0.0,16.46,37.0
66480.0,19:27:39.376 , Vol+O2,1.95,0.0,16.46,37.0
66517.0,19:27:39.376 , Vol+O2,1.82,0.0,16.46,37.0
66554.0,19:27:39.376 , Vol+O2,1.86,0.0,16.43,37.0
66591.0,19:27:39.376 , Vol+O2,1.77,0.0,16.43,37.0
66628.0,19:27:39.384 , Vol+O2,1.68,0.0,16.43,37.0
66665.0,19:27:39.384 , Vol+O2,1.56,0.0,16.43,37.0
66702.0,19:27:39.387 , Vol+O2,1.56,0.0,16.4,37.0
66739.0,19:27:39.387 , Vol+O2,1.51,0.0,16.4,37.0
66776.0,19:27:39.396 , Vol+O2,1.34,0.0,16.4,37.0
66813.0,19:27:39.398 , Vol+O2,1.17,0.0,16.4,37.0
66850.0,19:27:39.398 , Vol+O2,1.13,0.0,16.4,37.0
66887.0,19:27:39.399 , Vol+O2,1.17,0.0,16.4,37.0
66924.0,19:27:39.399 , Vol+O2,1.17,0.0,16.4,37.0
66961.0,19:27:39.400 , Vol+O2,1.0,0.0,16.4,37.0
66998.0,19:27:39.400 , Vol+O2,0.78,0.0,16.4,37.0
67035.0,19:27:39.427 , Vol+O2,0.65,0.0,16.38,37.0
67072.0,19:27:39.427 , Vol+O2,0.52,0.0,16.38,37.0
67109.0,19:27:39.427 , Vol+O2,0.34,0.0,16.38,37.0
67146.0,19:27:39.431 , Vol+O2,0.26,0.0,16.38,37.0
67183.0,19:27:39.431 , Vol+O2,0.26,0.0,16.31,37.0
67220.0,19:27:39.433 , Vol+O2,0.0,0.0,16.31,37.0
67257.0,19:27:39.433 , Vol+O2,0.0,0.0,16.31,37.0
67294.0,19:27:39.469 , Vol+O2,0.0,0.0,16.31,37.0
67331.0,19:27:39.469 , Vol+O2,0.0,0.0,16.28,37.0
67368.0,19:27:39.469 , Vol+O2,0.34,0.61,16.28,37.0
67405.0,19:27:39.471 , Vol+O2,0.0,0.66,16.28,37.0
67442.0,19:27:39.474 , Vol+O2,0.0,0.83,16.28,37.0
67518.0,19:27:44.428 , Vol+O2,0.0,1.53,16.25,76.0
67553.0,19:27:44.430 , Vol+O2,0.0,1.62,16.25,35.0
67590.0,19:27:44.432 , Vol+O2,0.0,1.45,16.25,37.0
67627.0,19:27:44.432 , Vol+O2,0.0,1.95,16.22,37.0
67664.0,19:27:44.433 , Vol+O2,0.0,1.85,16.22,37.0
67701.0,19:27:44.433 , Vol+O2,0.0,1.85,16.22,37.0
67739.0,19:27:44.434 , Vol+O2,0.0,1.8,16.22,38.0
67774.0,19:27:44.434 , Vol+O2,0.0,1.99,16.25,35.0
67811.0,19:27:44.435 , Vol+O2,0.0,2.04,16.25,37.0
67850.0,19:27:44.435 , Vol+O2,0.0,1.85,16.25,39.0
67887.0,19:27:44.442 , Vol+O2,0.0,1.72,16.25,37.0
67926.0,19:27:44.442 , Vol+O2,0.0,1.9,16.31,39.0
67962.0,19:27:44.444 , Vol+O2,0.0,1.8,16.31,36.0
67999.0,19:27:44.444 , Vol+O2,0.0,1.53,16.31,37.0
68036.0,19:27:44.446 , Vol+O2,0.0,1.76,16.31,37.0
68073.0,19:27:44.446 , Vol+O2,0.0,1.62,16.37,37.0
68110.0,19:27:44.449 , Vol+O2,0.0,1.62,16.37,37.0
68147.0,19:27:44.509 , Vol+O2,0.0,1.76,16.37,37.0
68187.0,19:27:44.509 , Vol+O2,0.0,1.67,16.37,40.0
68224.0,19:27:44.509 , Vol+O2,0.0,1.76,16.46,37.0
68260.0,19:27:44.512 , Vol+O2,0.0,1.72,16.46,36.0
68297.0,19:27:44.512 , Vol+O2,0.0,1.39,16.46,37.0
68334.0,19:27:44.514 , Vol+O2,0.0,1.39,16.46,37.0
68371.0,19:27:44.514 , Vol+O2,0.0,1.45,16.55,37.0
68408.0,19:27:44.517 , Vol+O2,0.0,1.35,16.55,37.0
68445.0,19:27:44.517 , Vol+O2,0.0,1.53,16.55,37.0
68482.0,19:27:44.519 , Vol+O2,0.0,1.3,16.55,37.0
68519.0,19:27:44.519 , Vol+O2,0.0,1.3,16.55,37.0
68556.0,19:27:44.520 , Vol+O2,0.0,1.3,16.58,37.0
68593.0,19:27:44.520 , Vol+O2,0.0,1.12,16.58,37.0
68630.0,19:27:44.521 , Vol+O2,0.0,1.12,16.58,37.0
68667.0,19:27:44.520 , Vol+O2,0.0,1.26,16.58,37.0
68704.0,19:27:44.522 , Vol+O2,0.0,1.35,16.58,37.0
68741.0,19:27:44.522 , Vol+O2,0.0,1.26,16.58,37.0
68778.0,19:27:44.529 , Vol+O2,0.0,1.08,16.58,37.0
68815.0,19:27:44.529 , Vol+O2,0.0,1.03,16.58,37.0
68852.0,19:27:44.554 , Vol+O2,0.0,0.93,16.61,37.0
68889.0,19:27:44.556 , Vol+O2,0.0,0.88,16.61,37.0
68926.0,19:27:44.556 , Vol+O2,0.0,0.75,16.61,37.0
68963.0,19:27:44.591 , Vol+O2,0.0,0.83,16.61,37.0
69000.0,19:27:44.591 , Vol+O2,0.0,0.66,16.64,37.0
69037.0,19:27:44.591 , Vol+O2,0.0,0.66,16.64,37.0
69074.0,19:27:44.594 , Vol+O2,0.0,0.66,16.64,37.0
69111.0,19:27:44.594 , Vol+O2,0.0,0.57,16.64,37.0
69148.0,19:27:44.596 , Vol+O2,0.0,0.37,16.64,37.0
69185.0,19:27:44.596 , Vol+O2,0.0,0.37,16.64,37.0
69222.0,19:27:44.598 , Vol+O2,0.0,0.0,16.64,37.0
69260.0,19:27:44.598 , Vol+O2,0.0,0.24,16.64,38.0
69295.0,19:27:44.600 , Vol+O2,0.0,0.2,16.61,35.0
69332.0,19:27:44.603 , Vol+O2,0.0,0.0,16.61,37.0
