11:15:15.840 , mppoctht, 564198.00, -0.31, -0.08, 20.60, 0.07, 21.53, 36.91, 21.73
11:15:15.843 , mppoctht, 564234.00, -0.31, -0.25, 20.60, 0.07, 21.53, 36.91, 21.73
11:15:15.843 , mppoctht, 564270.00, -0.31, -0.08, 20.60, 0.07, 21.53, 36.91, 21.73
11:15:15.845 , mppoctht, 564307.00, -0.31, -0.08, 20.60, 0.07, 21.53, 36.91, 21.72
11:15:15.848 , mppoctht, 564343.00, -0.31, -0.08, 20.60, 0.06, 21.55, 36.89, 21.72
11:15:15.875 , mppoctht, 564379.00, -0.31, -0.08, 20.60, 0.06, 21.55, 36.89, 21.73
11:15:15.876 , mppoctht, 564415.00, -0.31, -0.08, 20.60, 0.06, 21.55, 36.89, 21.73
11:15:15.878 , mppoctht, 564451.00, -0.31, -0.08, 20.60, 0.06, 21.55, 36.89, 21.73
11:15:15.879 , mppoctht, 564487.00, -0.31, -0.25, 20.60, 0.06, 21.55, 36.89, 21.73
11:15:15.880 , mppoctht, 564523.00, -0.31, -0.08, 20.63, 0.39, 21.56, 36.84, 21.72
11:15:15.881 , mppoctht, 564559.00, -0.31, -0.08, 20.63, 0.39, 21.56, 36.84, 21.73
11:15:15.912 , mppoctht, 564595.00, -0.31, -0.08, 20.63, 0.39, 21.56, 36.84, 21.73
11:15:15.914 , mppoctht, 564631.00, -0.31, -0.08, 20.63, 0.39, 21.56, 36.84, 21.73
11:15:15.914 , mppoctht, 564667.00, -0.31, -0.08, 20.56, 0.45, 21.59, 36.86, 21.73
11:15:15.917 , mppoctht, 564703.00, -0.31, -0.25, 20.56, 0.45, 21.59, 36.86, 21.73
11:15:15.917 , mppoctht, 564739.00, -0.31, -0.08, 20.56, 0.45, 21.59, 36.86, 21.73
11:15:15.919 , mppoctht, 564775.00, -0.31, -0.08, 20.56, 0.45, 21.59, 36.86, 21.73
11:15:15.926 , mppoctht, 564811.00, -0.31, -0.08, 20.60, 0.20, 21.58, 36.78, 21.73
11:15:15.951 , mppoctht, 564847.00, -0.31, -0.08, 20.60, 0.20, 21.58, 36.78, 21.73
11:15:15.974 , mppoctht, 564883.00, -0.31, -0.08, 20.60, 0.20, 21.58, 36.78, 21.73
11:15:15.977 , mppoctht, 564919.00, -0.31, -0.25, 20.60, 0.20, 21.58, 36.78, 21.73
11:15:15.978 , mppoctht, 564955.00, -0.31, -0.08, 20.60, -0.24, 21.59, 36.79, 21.73
11:15:15.979 , mppoctht, 564991.00, -0.31, -0.08, 20.60, -0.24, 21.59, 36.79, 21.73
11:15:16.001 , mppoctht, 565029.00, -0.31, -0.08, 20.60, -0.24, 21.59, 36.79, 21.73
11:15:16.002 , mppoctht, 565066.00, -0.31, -0.25, 20.60, -0.24, 21.59, 36.79, 21.73
11:15:16.005 , mppoctht, 565102.00, -0.31, -0.08, 20.60, 0.25, 21.59, 36.76, 21.73
11:15:16.006 , mppoctht, 565138.00, -0.31, -0.08, 20.60, 0.25, 21.59, 36.76, 21.73
11:15:16.006 , mppoctht, 565174.00, -0.31, -0.08, 20.60, 0.25, 21.59, 36.76, 21.73
11:15:16.007 , mppoctht, 565210.00, -0.31, -0.08, 20.60, 0.25, 21.59, 36.76, 21.73
11:15:16.038 , mppoctht, 565246.00, -0.31, -0.08, 20.60, 0.08, 21.62, 36.78, 21.73
11:15:16.039 , mppoctht, 565282.00, -0.31, -0.08, 20.60, 0.08, 21.62, 36.78, 21.73
11:15:16.042 , mppoctht, 565318.00, -0.31, -0.08, 20.60, 0.08, 21.62, 36.78, 21.73
11:15:16.043 , mppoctht, 565355.00, -0.31, -0.08, 20.60, 0.08, 21.62, 36.78, 21.73
11:15:16.043 , mppoctht, 565391.00, -0.31, -0.08, 20.63, -0.18, 21.61, 36.75, 21.73
11:15:16.107 , mppoctht, 565427.00, -0.31, -0.08, 20.63, -0.18, 21.61, 36.75, 21.73
11:15:16.107 , mppoctht, 565463.00, -0.31, -0.08, 20.63, -0.18, 21.61, 36.75, 21.73
11:15:16.109 , mppoctht, 565500.00, -0.31, -0.08, 20.63, -0.18, 21.61, 36.75, 21.73
11:15:16.110 , mppoctht, 565536.00, -0.31, -0.08, 20.63, -0.18, 21.61, 36.75, 21.73
11:15:16.123 , mppoctht, 565572.00, -0.31, -0.25, 20.60, -0.07, 21.65, 36.76, 21.73
11:15:16.124 , mppoctht, 565608.00, -0.31, -0.08, 20.60, -0.07, 21.65, 36.76, 21.73
11:15:16.151 , mppoctht, 565644.00, -0.31, -0.08, 20.60, -0.07, 21.65, 36.76, 21.73
11:15:16.152 , mppoctht, 565680.00, -0.31, -0.08, 20.60, -0.07, 21.65, 36.76, 21.74
11:15:16.154 , mppoctht, 565716.00, -0.31, -0.08, 20.60, -0.28, 21.63, 36.72, 21.74
11:15:16.154 , mppoctht, 565752.00, -0.31, -0.08, 20.60, -0.28, 21.63, 36.72, 21.74
11:15:16.192 , mppoctht, 565788.00, -0.31, -0.08, 20.60, -0.28, 21.63, 36.72, 21.74
11:15:16.192 , mppoctht, 565824.00, -0.31, -0.08, 20.60, -0.28, 21.63, 36.72, 21.73
11:15:16.195 , mppoctht, 565860.00, -0.31, -0.08, 20.60, -0.07, 21.67, 36.65, 21.73
11:15:16.196 , mppoctht, 565896.00, -0.31, -0.08, 20.60, -0.07, 21.67, 36.65, 21.73
11:15:16.199 , mppoctht, 565933.00, -0.31, -0.08, 20.60, -0.07, 21.67, 36.65, 21.73
11:15:16.199 , mppoctht, 565970.00, -0.31, -0.08, 20.60, -0.07, 21.67, 36.65, 21.73
11:15:16.200 , mppoctht, 566006.00, -0.31, -0.08, 20.57, -0.09, 21.68, 36.68, 21.73
11:15:16.207 , mppoctht, 566042.00, -0.31, -0.08, 20.57, -0.09, 21.68, 36.68, 21.73
11:15:16.208 , mppoctht, 566078.00, -0.31, -0.08, 20.57, -0.09, 21.68, 36.68, 21.73
11:15:16.211 , mppoctht, 566114.00, -0.31, -0.08, 20.57, -0.09, 21.68, 36.68, 21.73
11:15:16.216 , mppoctht, 566150.00, -0.31, -0.08, 20.60, -0.25, 21.67, 36.64, 21.73
11:15:16.220 , mppoctht, 566186.00, -0.31, -0.08, 20.60, -0.25, 21.67, 36.64, 21.73
11:15:16.243 , mppoctht, 566222.00, -0.31, -0.08, 20.60, -0.25, 21.67, 36.64, 21.73
11:15:16.275 , mppoctht, 566259.00, -0.31, -0.08, 20.60, -0.25, 21.67, 36.64, 21.73
11:15:16.276 , mppoctht, 566295.00, -0.31, -0.08, 20.63, 0.08, 21.68, 36.61, 21.73
11:15:16.278 , mppoctht, 566331.00, -0.31, -0.08, 20.63, 0.08, 21.68, 36.61, 21.73
11:15:16.284 , mppoctht, 566367.00, -0.31, -0.08, 20.63, 0.08, 21.68, 36.61, 21.73
11:15:16.284 , mppoctht, 566404.00, -0.31, -0.08, 20.63, 0.08, 21.68, 36.61, 21.73
11:15:16.286 , mppoctht, 566440.00, -0.31, -0.08, 20.63, 0.08, 21.68, 36.61, 21.74
11:15:16.288 , mppoctht, 566476.00, -0.31, -0.08, 20.60, 0.08, 21.68, 36.60, 21.74
11:15:16.316 , mppoctht, 566512.00, -0.31, -0.08, 20.60, 0.08, 21.68, 36.60, 21.73
11:15:16.316 , mppoctht, 566548.00, -0.31, -0.08, 20.60, 0.08, 21.68, 36.60, 21.73
11:15:16.320 , mppoctht, 566584.00, -0.31, -0.25, 20.60, 0.08, 21.68, 36.60, 21.74
11:15:16.320 , mppoctht, 566620.00, -0.31, -0.08, 20.60, 0.08, 21.69, 36.64, 21.74
11:15:16.322 , mppoctht, 566656.00, -0.31, -0.08, 20.60, 0.08, 21.69, 36.64, 21.73
11:15:16.323 , mppoctht, 566692.00, -0.31, -0.08, 20.60, 0.08, 21.69, 36.64, 21.73
11:15:16.345 , mppoctht, 566728.00, -0.31, -0.08, 20.60, 0.08, 21.69, 36.64, 21.74
11:15:16.361 , mppoctht, 566764.00, -0.31, -0.08, 20.60, 0.37, 21.68, 36.59, 21.74
11:15:16.363 , mppoctht, 566800.00, -0.31, -0.25, 20.60, 0.37, 21.68, 36.59, 21.73
11:15:16.363 , mppoctht, 566837.00, -0.31, -0.08, 20.60, 0.37, 21.68, 36.59, 21.74
11:15:16.363 , mppoctht, 566874.00, -0.31, -0.08, 20.60, 0.37, 21.68, 36.59, 21.74
11:15:16.364 , mppoctht, 566910.00, -0.31, -0.08, 20.60, -0.05, 21.73, 36.57, 21.74
11:15:16.372 , mppoctht, 566946.00, -0.31, -0.08, 20.60, -0.05, 21.73, 36.57, 21.74
11:15:16.400 , mppoctht, 566982.00, -0.31, -0.25, 20.60, -0.05, 21.73, 36.57, 21.74
11:15:16.402 , mppoctht, 567018.00, -0.31, -0.08, 20.60, -0.05, 21.73, 36.57, 21.74
11:15:16.402 , mppoctht, 567054.00, -0.31, -0.08, 20.50, -0.05, 21.75, 36.52, 21.74
11:15:16.447 , mppoctht, 567090.00, -0.31, -0.25, 20.50, -0.05, 21.75, 36.52, 21.74
11:15:16.448 , mppoctht, 567126.00, -0.31, -0.08, 20.50, -0.05, 21.75, 36.52, 21.74
11:15:16.463 , mppoctht, 567163.00, -0.31, -0.08, 20.50, -0.05, 21.75, 36.52, 21.74
11:15:16.465 , mppoctht, 567199.00, -0.31, -0.08, 20.63, -0.24, 21.73, 36.51, 21.74
11:15:16.478 , mppoctht, 567235.00, -0.31, -0.08, 20.63, -0.24, 21.73, 36.51, 21.74
11:15:16.480 , mppoctht, 567271.00, -0.31, -0.08, 20.63, -0.24, 21.73, 36.51, 21.74
11:15:16.480 , mppoctht, 567308.00, -0.31, -0.08, 20.63, -0.24, 21.73, 36.51, 21.74
11:15:16.495 , mppoctht, 567344.00, -0.31, -0.08, 20.63, -0.24, 21.73, 36.51, 21.74
11:15:16.495 , mppoctht, 567380.00, -0.31, -0.08, 20.60, -0.06, 21.75, 36.50, 21.74
11:15:16.496 , mppoctht, 567416.00, -0.31, -0.08, 20.60, -0.06, 21.75, 36.50, 21.73
11:15:16.497 , mppoctht, 567452.00, -0.31, -0.08, 20.60, -0.06, 21.75, 36.50, 21.73
11:15:16.498 , mppoctht, 567488.00, -0.31, -0.08, 20.60, -0.06, 21.75, 36.50, 21.73
11:15:16.500 , mppoctht, 567524.00, -0.31, -0.25, 20.60, 0.03, 21.75, 36.49, 21.73
11:15:16.528 , mppoctht, 567560.00, -0.31, -0.08, 20.60, 0.03, 21.75, 36.49, 21.74
11:15:16.538 , mppoctht, 567596.00, -0.31, -0.08, 20.60, 0.03, 21.75, 36.49, 21.74
11:15:16.539 , mppoctht, 567632.00, -0.31, -0.08, 20.60, 0.03, 21.75, 36.49, 21.73
11:15:16.541 , mppoctht, 567668.00, -0.31, -0.08, 20.60, 0.09, 21.76, 36.43, 21.73
11:15:16.541 , mppoctht, 567704.00, -0.31, -0.08, 20.60, 0.09, 21.76, 36.43, 21.74
11:15:16.542 , mppoctht, 567741.00, -0.31, -0.08, 20.60, 0.09, 21.76, 36.43, 21.74
11:15:16.576 , mppoctht, 567778.00, -0.31, -0.08, 20.60, 0.09, 21.76, 36.43, 21.74
11:15:16.578 , mppoctht, 567814.00, -0.31, -0.08, 20.60, 0.26, 21.78, 36.43, 21.74
11:15:16.579 , mppoctht, 567850.00, -0.31, -0.08, 20.60, 0.26, 21.78, 36.43, 21.74
11:15:16.580 , mppoctht, 567886.00, -0.31, -0.25, 20.60, 0.26, 21.78, 36.43, 21.74
11:15:16.581 , mppoctht, 567922.00, -0.31, -0.08, 20.60, 0.26, 21.78, 36.43, 21.74
11:15:16.589 , mppoctht, 567958.00, -0.31, -0.08, 20.60, -0.08, 21.76, 36.44, 21.74
11:15:16.614 , mppoctht, 567994.00, -0.31, -0.08, 20.60, -0.08, 21.76, 36.44, 21.74
11:15:16.616 , mppoctht, 568030.00, -0.31, -0.08, 20.60, -0.08, 21.76, 36.44, 21.74
11:15:16.620 , mppoctht, 568067.00, -0.31, -0.08, 20.60, -0.08, 21.76, 36.44, 21.74
11:15:16.621 , mppoctht, 568103.00, -0.31, -0.08, 20.63, -0.05, 21.76, 36.42, 21.74
11:15:16.622 , mppoctht, 568139.00, -0.31, -0.25, 20.63, -0.05, 21.76, 36.42, 21.74
11:15:16.649 , mppoctht, 568175.00, -0.31, -0.08, 20.63, -0.05, 21.76, 36.42, 21.74
11:15:16.652 , mppoctht, 568212.00, -0.31, -0.08, 20.63, -0.05, 21.76, 36.42, 21.74
11:15:16.653 , mppoctht, 568248.00, -0.31, -0.08, 20.63, -0.05, 21.76, 36.42, 21.74
11:15:16.655 , mppoctht, 568284.00, -0.31, -0.08, 20.60, 0.33, 21.80, 36.39, 21.74
11:15:16.657 , mppoctht, 568320.00, -0.31, -0.08, 20.60, 0.33, 21.80, 36.39, 21.74
11:15:16.657 , mppoctht, 568356.00, -0.31, -0.08, 20.60, 0.33, 21.80, 36.39, 21.74
11:15:16.665 , mppoctht, 568392.00, -0.31, -0.08, 20.60, 0.33, 21.80, 36.39, 21.74
11:15:16.692 , mppoctht, 568428.00, -0.31, -0.08, 20.60, 0.04, 21.82, 36.37, 21.74
11:15:16.694 , mppoctht, 568464.00, -0.31, -0.08, 20.60, 0.04, 21.82, 36.37, 21.74
11:15:16.695 , mppoctht, 568500.00, -0.31, -0.08, 20.60, 0.04, 21.82, 36.37, 21.74
11:15:16.696 , mppoctht, 568536.00, -0.31, -0.08, 20.60, 0.04, 21.82, 36.37, 21.74
11:15:16.698 , mppoctht, 568572.00, -0.31, -0.08, 20.57, 0.14, 21.82, 36.39, 21.74
11:15:16.727 , mppoctht, 568608.00, -0.31, -0.08, 20.57, 0.14, 21.82, 36.39, 21.74
11:15:16.730 , mppoctht, 568645.00, -0.31, -0.08, 20.57, 0.14, 21.82, 36.39, 21.74
11:15:16.737 , mppoctht, 568682.00, -0.31, -0.08, 20.57, 0.14, 21.82, 36.39, 21.74
11:15:16.737 , mppoctht, 568718.00, -0.31, -0.08, 20.60, -0.19, 21.82, 36.34, 21.74
11:15:16.737 , mppoctht, 568754.00, -0.31, -0.08, 20.60, -0.19, 21.82, 36.34, 21.74
11:15:16.737 , mppoctht, 568790.00, -0.31, -0.08, 20.60, -0.19, 21.82, 36.34, 21.74
11:15:16.765 , mppoctht, 568826.00, -0.31, -0.25, 20.60, -0.19, 21.82, 36.34, 21.74
11:15:16.766 , mppoctht, 568862.00, -0.31, -0.25, 20.57, 0.32, 21.83, 36.30, 21.74
11:15:16.767 , mppoctht, 568898.00, -0.31, -0.08, 20.57, 0.32, 21.83, 36.30, 21.74
11:15:16.767 , mppoctht, 568935.00, -0.31, -0.08, 20.57, 0.32, 21.83, 36.30, 21.74
11:15:16.768 , mppoctht, 568972.00, -0.31, -0.08, 20.57, 0.32, 21.83, 36.30, 21.74
11:15:16.771 , mppoctht, 569008.00, -0.31, -0.08, 20.63, -0.03, 21.82, 36.31, 21.74
11:15:16.802 , mppoctht, 569044.00, -0.31, -0.08, 20.63, -0.03, 21.82, 36.31, 21.74
11:15:16.838 , mppoctht, 569080.00, -0.31, -0.08, 20.63, -0.03, 21.82, 36.31, 21.74
11:15:16.839 , mppoctht, 569117.00, -0.31, -0.08, 20.63, -0.03, 21.82, 36.31, 21.74
11:15:16.841 , mppoctht, 569153.00, -0.31, -0.08, 20.63, -0.03, 21.82, 36.31, 21.74
11:15:16.841 , mppoctht, 569189.00, -0.31, -0.08, 20.56, 0.08, 21.84, 36.26, 21.74
11:15:16.868 , mppoctht, 569225.00, -0.31, -0.08, 20.56, 0.08, 21.84, 36.26, 21.74
11:15:16.871 , mppoctht, 569261.00, -0.31, -0.08, 20.56, 0.08, 21.84, 36.26, 21.74
11:15:16.871 , mppoctht, 569297.00, -0.31, -0.08, 20.56, 0.08, 21.84, 36.26, 21.74
11:15:21.876 , mppoctht, 569334.00, -0.31, -0.08, 20.60, -0.08, 21.86, 36.28, 21.74
11:15:21.878 , mppoctht, 569371.00, -0.31, -0.08, 20.60, -0.08, 21.86, 36.28, 21.74
11:15:21.878 , mppoctht, 569407.00, -0.31, -0.08, 20.60, -0.08, 21.86, 36.28, 21.74
11:15:21.887 , mppoctht, 569443.00, -0.31, -0.25, 20.60, -0.08, 21.86, 36.28, 21.74
11:15:21.889 , mppoctht, 569479.00, -0.31, -0.08, 20.56, 0.16, 21.86, 36.22, 21.74
11:15:21.890 , mppoctht, 569518.00, -0.31, -0.08, 20.56, 0.16, 21.86, 36.22, 21.74
11:15:21.891 , mppoctht, 569556.00, -0.31, -0.08, 20.56, 0.16, 21.86, 36.22, 21.74
11:15:21.898 , mppoctht, 569593.00, -0.31, -0.08, 20.56, 0.16, 21.86, 36.22, 21.74
11:15:21.900 , mppoctht, 569629.00, -0.31, -0.08, 20.56, 0.16, 21.86, 36.22, 21.74
11:15:21.902 , mppoctht, 569665.00, -0.31, -0.08, 20.60, -0.17, 21.86, 36.24, 21.74
11:15:21.902 , mppoctht, 569701.00, -0.31, -0.25, 20.60, -0.17, 21.86, 36.24, 21.74
11:15:21.904 , mppoctht, 569740.00, -0.31, -0.08, 20.60, -0.17, 21.86, 36.24, 21.74
11:15:21.908 , mppoctht, 569779.00, -0.31, -0.08, 20.60, -0.17, 21.86, 36.24, 21.74
11:15:21.913 , mppoctht, 569818.00, -0.31, -0.08, 20.60, -0.21, 21.86, 36.20, 21.74
11:15:21.913 , mppoctht, 569857.00, -0.31, -0.08, 20.60, -0.21, 21.86, 36.20, 21.74
11:15:21.915 , mppoctht, 569894.00, -0.31, -0.08, 20.60, -0.21, 21.86, 36.20, 21.75
11:15:21.924 , mppoctht, 569932.00, -0.31, -0.08, 20.60, -0.21, 21.86, 36.20, 21.75
11:15:21.924 , mppoctht, 569969.00, -0.31, -0.08, 20.60, -0.21, 21.86, 36.20, 21.74
11:15:21.926 , mppoctht, 570005.00, -0.31, -0.08, 20.60, 0.50, 21.88, 36.21, 21.74
11:15:21.927 , mppoctht, 570041.00, -0.31, -0.08, 20.60, 0.50, 21.88, 36.21, 21.74
11:15:21.929 , mppoctht, 570080.00, -0.31, -0.08, 20.60, 0.50, 21.88, 36.21, 21.74
11:15:21.964 , mppoctht, 570117.00, -0.31, -0.08, 20.60, 0.50, 21.88, 36.21, 21.74
11:15:21.968 , mppoctht, 570156.00, -0.31, -0.08, 20.60, -0.13, 21.91, 36.25, 21.74
11:15:21.968 , mppoctht, 570193.00, -0.31, -0.08, 20.60, -0.13, 21.91, 36.25, 21.74
11:15:21.972 , mppoctht, 570229.00, -0.31, -0.08, 20.60, -0.13, 21.91, 36.25, 21.74
11:15:21.972 , mppoctht, 570267.00, -0.31, -0.08, 20.60, -0.13, 21.91, 36.25, 21.74
11:15:21.973 , mppoctht, 570303.00, -0.31, -0.08, 20.60, -0.13, 21.91, 36.25, 21.74
11:15:21.981 , mppoctht, 570339.00, -0.31, -0.08, 20.60, 0.06, 21.90, 36.17, 21.74
11:15:22.006 , mppoctht, 570375.00, -0.31, -0.08, 20.60, 0.06, 21.90, 36.17, 21.74
11:15:22.007 , mppoctht, 570411.00, -0.31, -0.25, 20.60, 0.06, 21.90, 36.17, 21.75
11:15:22.009 , mppoctht, 570448.00, -0.31, -0.08, 20.60, 0.06, 21.90, 36.17, 21.75
11:15:22.009 , mppoctht, 570484.00, -0.31, -0.25, 20.60, -0.15, 21.90, 36.17, 21.75
11:15:22.010 , mppoctht, 570520.00, -0.31, -0.08, 20.60, -0.15, 21.90, 36.17, 21.75
11:15:22.019 , mppoctht, 570556.00, -0.31, -0.25, 20.60, -0.15, 21.90, 36.17, 21.74
11:15:22.043 , mppoctht, 570593.00, -0.31, -0.08, 20.60, -0.15, 21.90, 36.17, 21.74
11:15:22.056 , mppoctht, 570629.00, -0.31, -0.08, 20.60, -0.15, 21.90, 36.17, 21.74
11:15:22.056 , mppoctht, 570665.00, -0.31, -0.08, 20.60, 0.23, 21.91, 36.15, 21.74
11:15:22.058 , mppoctht, 570701.00, -0.31, -0.08, 20.60, 0.23, 21.91, 36.15, 21.74
11:15:22.058 , mppoctht, 570737.00, -0.31, -0.08, 20.60, 0.23, 21.91, 36.15, 21.74
11:15:22.085 , mppoctht, 570773.00, -0.31, -0.08, 20.60, 0.23, 21.91, 36.15, 21.74
11:15:22.085 , mppoctht, 570809.00, -0.31, -0.08, 20.60, 0.23, 21.92, 36.10, 21.74
11:15:22.087 , mppoctht, 570845.00, -0.31, -0.08, 20.60, 0.23, 21.92, 36.10, 21.74
11:15:22.089 , mppoctht, 570881.00, -0.31, -0.08, 20.60, 0.23, 21.92, 36.10, 21.74
11:15:22.090 , mppoctht, 570917.00, -0.31, -0.08, 20.60, 0.23, 21.92, 36.10, 21.74
11:15:22.091 , mppoctht, 570953.00, -0.31, -0.08, 20.60, 0.15, 21.92, 36.10, 21.75
11:15:22.099 , mppoctht, 570989.00, -0.31, -0.08, 20.60, 0.15, 21.92, 36.10, 21.75
11:15:22.124 , mppoctht, 571025.00, -0.31, -0.08, 20.60, 0.15, 21.92, 36.10, 21.74
11:15:22.140 , mppoctht, 571061.00, -0.31, -0.08, 20.60, 0.15, 21.92, 36.10, 21.74
11:15:22.141 , mppoctht, 571097.00, -0.31, -0.08, 20.60, 0.09, 21.92, 36.04, 21.74
11:15:22.143 , mppoctht, 571133.00, -0.31, -0.08, 20.60, 0.09, 21.92, 36.04, 21.74
11:15:22.172 , mppoctht, 571169.00, -0.31, -0.08, 20.60, 0.09, 21.92, 36.04, 21.74
11:15:22.172 , mppoctht, 571205.00, -0.31, -0.08, 20.60, 0.09, 21.92, 36.04, 21.74
11:15:22.174 , mppoctht, 571241.00, -0.31, -0.08, 20.60, 0.09, 21.92, 36.04, 21.74
11:15:22.174 , mppoctht, 571277.00, -0.31, -0.08, 20.63, -0.17, 21.92, 36.10, 21.74
11:15:22.176 , mppoctht, 571313.00, -0.31, -0.08, 20.63, -0.17, 21.92, 36.10, 21.74
11:15:22.178 , mppoctht, 571349.00, -0.31, -0.08, 20.63, -0.17, 21.92, 36.10, 21.75
11:15:22.184 , mppoctht, 571385.00, -0.31, -0.08, 20.63, -0.17, 21.92, 36.10, 21.75
11:15:22.208 , mppoctht, 571421.00, -0.31, -0.08, 20.60, 0.29, 21.95, 36.03, 21.75
11:15:22.225 , mppoctht, 571457.00, -0.31, -0.08, 20.60, 0.29, 21.95, 36.03, 21.74
11:15:22.226 , mppoctht, 571493.00, -0.31, -0.08, 20.60, 0.29, 21.95, 36.03, 21.74
11:15:22.227 , mppoctht, 571529.00, -0.31, -0.25, 20.60, 0.29, 21.95, 36.03, 21.75
11:15:22.227 , mppoctht, 571565.00, -0.31, -0.08, 20.41, -0.28, 21.95, 36.02, 21.75
11:15:22.254 , mppoctht, 571601.00, -0.31, -0.25, 20.41, -0.28, 21.95, 36.02, 21.74
11:15:22.256 , mppoctht, 571637.00, -0.31, -0.08, 20.41, -0.28, 21.95, 36.02, 21.74
11:15:22.258 , mppoctht, 571673.00, -0.31, -0.08, 20.41, -0.28, 21.95, 36.02, 21.75
11:15:22.258 , mppoctht, 571709.00, -0.31, -0.08, 20.60, 0.29, 21.93, 36.06, 21.74
11:15:22.260 , mppoctht, 571745.00, -0.31, -0.08, 20.60, 0.29, 21.93, 36.06, 21.74
11:15:22.260 , mppoctht, 571783.00, -0.31, -0.08, 20.60, 0.29, 21.93, 36.06, 21.74
11:15:22.265 , mppoctht, 571820.00, -0.31, -0.08, 20.60, 0.29, 21.93, 36.06, 21.74
11:15:22.293 , mppoctht, 571856.00, -0.31, -0.08, 20.57, 0.06, 21.95, 36.02, 21.74
11:15:22.313 , mppoctht, 571892.00, -0.31, -0.08, 20.57, 0.06, 21.95, 36.02, 21.74
11:15:22.315 , mppoctht, 571928.00, -0.31, -0.08, 20.57, 0.06, 21.95, 36.02, 21.74
11:15:22.315 , mppoctht, 571964.00, -0.31, -0.08, 20.57, 0.06, 21.95, 36.02, 21.74
11:15:22.316 , mppoctht, 572000.00, -0.31, -0.08, 20.60, 0.28, 21.98, 36.00, 21.74
11:15:22.342 , mppoctht, 572036.00, -0.31, -0.08, 20.60, 0.28, 21.98, 36.00, 21.74
11:15:22.345 , mppoctht, 572072.00, -0.31, -0.25, 20.60, 0.28, 21.98, 36.00, 21.74
11:15:22.345 , mppoctht, 572109.00, -0.31, -0.08, 20.60, 0.28, 21.98, 36.00, 21.74
11:15:22.351 , mppoctht, 572145.00, -0.31, -0.08, 20.60, 0.16, 21.96, 35.96, 21.74
11:15:22.351 , mppoctht, 572181.00, -0.31, -0.08, 20.60, 0.16, 21.96, 35.96, 21.75
11:15:22.351 , mppoctht, 572217.00, -0.31, -0.08, 20.60, 0.16, 21.96, 35.96, 21.75
11:15:22.383 , mppoctht, 572254.00, -0.31, -0.08, 20.60, 0.16, 21.96, 35.96, 21.75
11:15:22.396 , mppoctht, 572290.00, -0.31, -0.08, 20.60, 0.16, 21.96, 35.96, 21.75
11:15:22.396 , mppoctht, 572326.00, -0.31, -0.08, 20.57, 0.01, 21.98, 35.97, 21.75
11:15:22.399 , mppoctht, 572362.00, -0.31, -0.08, 20.57, 0.01, 21.98, 35.97, 21.75
11:15:22.400 , mppoctht, 572398.00, -0.31, -0.08, 20.57, 0.01, 21.98, 35.97, 21.75
11:15:22.401 , mppoctht, 572434.00, -0.31, -0.08, 20.57, 0.01, 21.98, 35.97, 21.75
11:15:22.428 , mppoctht, 572470.00, -0.31, -0.08, 20.57, -0.00, 21.95, 35.95, 21.75
11:15:22.432 , mppoctht, 572506.00, -0.31, -0.25, 20.57, -0.00, 21.95, 35.95, 21.75
11:15:22.432 , mppoctht, 572542.00, -0.31, -0.08, 20.57, -0.00, 21.95, 35.95, 21.75
11:15:22.432 , mppoctht, 572578.00, -0.31, -0.08, 20.57, -0.00, 21.95, 35.95, 21.75
11:15:22.433 , mppoctht, 572614.00, -0.31, -0.08, 20.57, 0.13, 21.98, 35.99, 21.75
11:15:22.440 , mppoctht, 572650.00, -0.31, -0.08, 20.57, 0.13, 21.98, 35.99, 21.75
11:15:22.467 , mppoctht, 572687.00, -0.31, -0.08, 20.57, 0.13, 21.98, 35.99, 21.75
11:15:22.483 , mppoctht, 572724.00, -0.31, -0.08, 20.57, 0.13, 21.98, 35.99, 21.75
11:15:22.484 , mppoctht, 572760.00, -0.31, -0.08, 20.57, 0.19, 22.00, 35.92, 21.75
11:15:22.485 , mppoctht, 572796.00, -0.31, -0.08, 20.57, 0.19, 22.00, 35.92, 21.75
11:15:22.485 , mppoctht, 572832.00, -0.31, -0.08, 20.57, 0.19, 22.00, 35.92, 21.75
11:15:22.488 , mppoctht, 572868.00, -0.31, -0.08, 20.57, 0.19, 22.00, 35.92, 21.75
11:15:22.516 , mppoctht, 572904.00, -0.31, -0.08, 20.57, 0.23, 22.00, 35.94, 21.74
11:15:22.516 , mppoctht, 572940.00, -0.31, -0.08, 20.57, 0.23, 22.00, 35.94, 21.74
11:15:22.518 , mppoctht, 572976.00, -0.31, -0.08, 20.57, 0.23, 22.00, 35.94, 21.75
11:15:22.520 , mppoctht, 573013.00, -0.31, -0.08, 20.57, 0.23, 22.00, 35.94, 21.75
11:15:22.520 , mppoctht, 573049.00, -0.31, -0.08, 20.63, 0.05, 22.01, 35.91, 21.75
11:15:22.523 , mppoctht, 573085.00, -0.31, -0.08, 20.63, 0.05, 22.01, 35.91, 21.75
11:15:22.527 , mppoctht, 573121.00, -0.31, -0.08, 20.63, 0.05, 22.01, 35.91, 21.75
11:15:22.552 , mppoctht, 573158.00, -0.31, -0.08, 20.63, 0.05, 22.01, 35.91, 21.75
11:15:22.558 , mppoctht, 573194.00, -0.31, -0.08, 20.63, 0.05, 22.01, 35.91, 21.75
11:15:22.558 , mppoctht, 573230.00, -0.31, -0.08, 20.60, 0.26, 22.00, 35.91, 21.75
